edge_id,source,target,edge_type,distance,capacity_units,effective_capacity_people,selected_load_people,utilization,utilization_percent,over_capacity,overload_ratio,congestion_cost,overload_cost
E617:START_R25--AF20,START_R25,AF20,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E618:START_R28--C27,START_R28,C27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E620:START_R29--I27,START_R29,I27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E621:START_R29--J26,START_R29,J26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E622:START_R30--M27,START_R30,M27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E623:START_R30--N26,START_R30,N26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E624:START_R31--O27,START_R31,O27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E625:START_R31--P26,START_R31,P26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E626:START_R32--T26,START_R32,T26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E627:START_R32--U27,START_R32,U27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E628:START_R32--V26,START_R32,V26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E629:START_R33--W26,START_R33,W26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E630:START_R33--X27,START_R33,X27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E631:START_R33--Y26,START_R33,Y26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E632:START_R34--AE27,START_R34,AE27,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E633:START_R34--AF26,START_R34,AF26,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E634:START_R35--B6,START_R35,B6,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E636:START_R36--F20,START_R36,F20,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E637:START_R36--G21,START_R36,G21,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E638:START_R36--H20,START_R36,H20,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E639:T10.25--T11.25,T10.25,T11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E640:T10.25--T9,T10.25,T9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E641:T10.25--U10.25,T10.25,U10.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E642:T11.25--T12.5,T11.25,T12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E643:T11.25--U11.25,T11.25,U11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E644:T12.5--T13.5,T12.5,T13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E645:T12.5--U12.5,T12.5,U12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E646:T13.5--T15,T13.5,T15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E647:T13.5--U13.5,T13.5,U13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E648:T15--T16,T15,T16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E649:T15--U15,T15,U15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E650:T16--U16,T16,U16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E651:T18--T19,T18,T19,navigation,1.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E653:T19--T20,T19,T20,navigation,1.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E655:T20--T21,T20,T21,navigation,1.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E656:T21--T22,T21,T22,navigation,1.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E657:T22--T23,T22,T23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E658:T22--U22,T22,U22,navigation,0.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E660:T25--T26,T25,T26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E661:T25--U25,T25,U25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E662:T26--DOOR_41,T26,DOOR_41,room_to_door,0.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E663:T26--T27,T26,T27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E664:T27--U27,T27,U27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E666:T8--T9,T8,T9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E667:T8--U8,T8,U8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E668:T9--U9,T9,U9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E669:U10.25--U11.25,U10.25,U11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E670:U10.25--U9,U10.25,U9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E671:U10.25--V10.25,U10.25,V10.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E672:U11.25--U12.5,U11.25,U12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E673:U11.25--V11.25,U11.25,V11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E674:U12.5--U13.5,U12.5,U13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E675:U12.5--V12.5,U12.5,V12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E676:U13.5--U15,U13.5,U15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E677:U13.5--V13.5,U13.5,V13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E678:U15--U16,U15,U16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E679:U15--V15,U15,V15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E680:U16--V16,U16,V16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E682:U2--START_R05,U2,START_R05,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E683:U2--V2,U2,V2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E684:U22--U23,U22,U23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E685:U22--V22,U22,V22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E690:U25--V25,U25,V25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E691:U27--V27,U27,V27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E692:U4--V4,U4,V4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E694:U8--U9,U8,U9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E695:U8--V8,U8,V8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E696:U9--V9,U9,V9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E697:V10.25--V11.25,V10.25,V11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E698:V10.25--V9,V10.25,V9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E699:V11.25--V12.5,V11.25,V12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E700:V12.5--V13.5,V12.5,V13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E701:V13.5--V15,V13.5,V15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E702:V15--DOOR_23,V15,DOOR_23,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E703:V15--V16,V15,V16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E705:V19--V20,V19,V20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E706:V19--W19,V19,W19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E707:V2--V3,V2,V3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E709:V20--V21,V20,V21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E711:V21--W21,V21,W21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E712:V22--V23,V22,V23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E713:V22--W22,V22,W22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E715:V25--V26,V25,V26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E716:V26--V27,V26,V27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E718:V3--V4,V3,V4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E720:V8--V9,V8,V9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E721:V9--DOOR_17,V9,DOOR_17,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E723:W19--W20,W19,W20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E724:W19--X19,W19,X19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E725:W20--W21,W20,W21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E727:W21--X21,W21,X21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E728:W22--W23,W22,W23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E729:W22--X22,W22,X22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E731:W25--W26,W25,W26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E732:W25--X25,W25,X25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E733:W26--W27,W26,W27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E734:W27--X27,W27,X27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E736:X10.5--X11.5,X10.5,X11.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E737:X10.5--X9,X10.5,X9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E738:X11.5--X12.5,X11.5,X12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E739:X12.5--X13.5,X12.5,X13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E740:X13.5--X15,X13.5,X15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E741:X15--DOOR_23,X15,DOOR_23,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E742:X15--X16,X15,X16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E746:X18--DOOR_27,X18,DOOR_27,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E747:X19--X20,X19,X20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E748:X19--Y19,X19,Y19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E752:X20--X21,X20,X21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E753:X22--X23,X22,X23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E754:X22--Y22,X22,Y22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E756:X23--Y23,X23,Y23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E760:X27--Y27,X27,Y27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E766:X6--X7,X6,X7,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E768:X7--X8,X7,X8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E769:X8--X9,X8,X9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E770:X9--DOOR_17,X9,DOOR_17,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E772:Y19--Z19,Y19,Z19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E773:Y21.5--Y22,Y21.5,Y22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E774:Y21.5--Z21.5,Y21.5,Z21.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E775:Y22--Y23,Y22,Y23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E776:Y22--Z22,Y22,Z22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E777:Y23--Z23,Y23,Z23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E780:Y26--Y27,Y26,Y27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E782:Z10--Z9,Z10,Z9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E783:Z12--START_R15,Z12,START_R15,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E784:Z18--DOOR_27,Z18,DOOR_27,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E785:Z18--Z19,Z18,Z19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E786:Z19--Z20,Z19,Z20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E787:Z2--Z3,Z2,Z3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E788:Z21.5--Z22,Z21.5,Z22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E789:Z22--Z23,Z22,Z23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E791:Z3--Z4,Z3,Z4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E792:Z8--Z9,Z8,Z9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
